atletas.posicao_id,atletas.clube_id,atletas.atleta_id,atletas.rodada_id,atletas.nome,atletas.slug,atletas.apelido,atletas.foto,atletas.status_id,atletas.pontos_num,atletas.preco_num,atletas.variacao_num,atletas.media_num,atletas.clube.id.full.name,FS,RB,PE,FC,G,FF,FT,FD,DD,GS,SG,A,CA,I,CV,PP,GC,DP,
ata,315,97995,29,Dalberto Luan Belo,dalberto,Dalberto,https://s.glbimg.com/es/sde/f/2019/09/26/29cf2941e89066b6862d73494bf8de5f_FORMATO.png,Provável,-1,1.96,-0.76,0.87,Chapecoense,1,3,2,2,0,0,0,1,0,0,0,0,1,0,0,0,0,0,389
ata,315,97995,30,Dalberto Luan Belo,dalberto,Dalberto,https://s.glbimg.com/es/sde/f/2019/09/26/29cf2941e89066b6862d73494bf8de5f_FORMATO.png,Provável,0.6,2.16,0.2,0.8,Chapecoense,1,3,3,5,0,0,0,3,0,0,0,0,1,0,0,0,0,0,652
ata,315,97995,31,Dalberto Luan Belo,dalberto,Dalberto,https://s.glbimg.com/es/sde/f/2019/09/26/29cf2941e89066b6862d73494bf8de5f_FORMATO.png,Provável,2.3,2.55,0.39,1.1,Chapecoense,1,4,3,5,0,1,0,3,0,0,0,0,1,0,0,0,0,0,497
ata,315,97995,36,Dalberto Luan Belo,dalberto,Dalberto,https://s.glbimg.com/es/sde/f/2019/09/26/29cf2941e89066b6862d73494bf8de5f_FORMATO.png,Provável,-3.3,1.29,-0.52,0.03,Chapecoense,1,4,7,9,0,1,0,3,0,0,0,0,2,0,0,0,0,0,544
ata,315,97995,37,Dalberto Luan Belo,dalberto,Dalberto,https://s.glbimg.com/es/sde/f/2019/09/26/29cf2941e89066b6862d73494bf8de5f_FORMATO.png,Provável,1.7,2.05,0.76,0.22,Chapecoense,1,5,9,9,0,2,0,3,0,0,0,0,2,0,0,0,0,0,593
ata,315,97995,38,Dalberto Luan Belo,dalberto,Dalberto,https://s.glbimg.com/es/sde/f/2019/09/26/29cf2941e89066b6862d73494bf8de5f_FORMATO.png,Provável,4.1,2.55,0.5,0.61,Chapecoense,1,5,12,9,0,2,0,3,0,0,0,1,2,0,0,0,0,0,800
ata,341,37673,9,Alecsandro Barbosa Felisbino,alecsandro,Alecsandro,https://s.glbimg.com/es/sde/f/2019/07/08/70c4e9d197de5564a5356edfb08ed224_FORMATO.png,Provável,0,7,0,0,CSA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135
ata,341,37673,10,Alecsandro Barbosa Felisbino,alecsandro,Alecsandro,https://s.glbimg.com/es/sde/f/2019/07/08/70c4e9d197de5564a5356edfb08ed224_FORMATO.png,Provável,-0.1,5.28,-1.72,-0.1,CSA,0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
ata,341,37673,11,Alecsandro Barbosa Felisbino,alecsandro,Alecsandro,https://s.glbimg.com/es/sde/f/2019/07/08/70c4e9d197de5564a5356edfb08ed224_FORMATO.png,Provável,-1,4.32,-0.96,-0.55,CSA,0,1,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,705
ata,341,37673,13,Alecsandro Barbosa Felisbino,alecsandro,Alecsandro,https://s.glbimg.com/es/sde/f/2019/07/08/70c4e9d197de5564a5356edfb08ed224_FORMATO.png,Provável,-0.2,3.82,-0.5,-0.43,CSA,0,1,2,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,21
ata,341,37673,15,Alecsandro Barbosa Felisbino,alecsandro,Alecsandro,https://s.glbimg.com/es/sde/f/2019/08/16/4a2c1f65c81e89225ad8cbc89dbf310c_FORMATO.png,Provável,0.9,4.36,-0.56,0.86,CSA,2,1,5,7,0,4,0,3,0,0,0,0,0,0,0,0,0,0,2
ata,341,37673,16,Alecsandro Barbosa Felisbino,alecsandro,Alecsandro,https://s.glbimg.com/es/sde/f/2019/08/16/4a2c1f65c81e89225ad8cbc89dbf310c_FORMATO.png,Provável,0.7,4.25,-0.11,0.83,CSA,3,1,6,8,0,5,0,4,0,0,0,0,0,2,0,0,0,0,21
ata,341,37673,17,Alecsandro Barbosa Felisbino,alecsandro,Alecsandro,https://s.glbimg.com/es/sde/f/2019/08/16/4a2c1f65c81e89225ad8cbc89dbf310c_FORMATO.png,Provável,-3.1,3.35,-0.9,0.27,CSA,3,1,8,11,0,5,0,4,0,0,0,0,0,4,0,0,0,0,16
ata,341,37673,19,Alecsandro Barbosa Felisbino,alecsandro,Alecsandro,https://s.glbimg.com/es/sde/f/2019/08/16/4a2c1f65c81e89225ad8cbc89dbf310c_FORMATO.png,Provável,1.8,4.02,0.23,0.46,CSA,5,1,11,14,1,7,0,4,0,0,0,0,1,4,0,1,0,0,9
ata,341,37673,20,Alecsandro Barbosa Felisbino,alecsandro,Alecsandro,https://s.glbimg.com/es/sde/f/2019/08/16/4a2c1f65c81e89225ad8cbc89dbf310c_FORMATO.png,Provável,2.7,4.23,0.21,0.68,CSA,5,2,11,14,1,7,0,5,0,0,0,0,1,4,0,1,0,0,107
ata,341,37673,21,Alecsandro Barbosa Felisbino,alecsandro,Alecsandro,https://s.glbimg.com/es/sde/f/2019/08/16/4a2c1f65c81e89225ad8cbc89dbf310c_FORMATO.png,Provável,1.7,4.13,-0.1,0.77,CSA,6,3,12,14,1,7,0,5,0,0,0,0,1,4,0,1,0,0,12
ata,341,37673,24,Alecsandro Barbosa Felisbino,alecsandro,Alecsandro,https://s.glbimg.com/es/sde/f/2019/08/16/4a2c1f65c81e89225ad8cbc89dbf310c_FORMATO.png,Provável,0.8,3.91,-0.22,0.77,CSA,6,3,13,15,1,9,0,5,0,0,0,0,1,4,0,1,0,0,719
ata,341,37673,25,Alecsandro Barbosa Felisbino,alecsandro,Alecsandro,https://s.glbimg.com/es/sde/f/2019/08/16/4a2c1f65c81e89225ad8cbc89dbf310c_FORMATO.png,Provável,-0.8,3.55,-0.36,0.65,CSA,6,3,14,16,1,9,0,5,0,0,0,0,1,4,0,1,0,0,4
ata,341,37673,26,Alecsandro Barbosa Felisbino,alecsandro,Alecsandro,https://s.glbimg.com/es/sde/f/2019/08/16/4a2c1f65c81e89225ad8cbc89dbf310c_FORMATO.png,Provável,8.4,5.27,1.72,1.2,CSA,6,4,15,19,2,9,0,6,0,0,0,0,1,5,0,1,0,0,9
ata,341,37673,33,Alecsandro Barbosa Felisbino,alecsandro,Alecsandro,https://s.glbimg.com/es/sde/f/2019/08/16/4a2c1f65c81e89225ad8cbc89dbf310c_FORMATO.png,Contundido,0,4.54,0,1.13,CSA,11,7,19,20,2,11,0,6,0,0,0,0,1,7,0,1,0,0,131
ata,341,37673,34,Alecsandro Barbosa Felisbino,alecsandro,Alecsandro,https://s.glbimg.com/es/sde/f/2019/08/16/4a2c1f65c81e89225ad8cbc89dbf310c_FORMATO.png,Contundido,0,4.54,0,1.13,CSA,11,7,19,20,2,11,0,6,0,0,0,0,1,7,0,1,0,0,1
ata,341,37673,35,Alecsandro Barbosa Felisbino,alecsandro,Alecsandro,https://s.glbimg.com/es/sde/f/2019/08/16/4a2c1f65c81e89225ad8cbc89dbf310c_FORMATO.png,Contundido,0,4.54,0,1.13,CSA,11,7,19,20,2,11,0,6,0,0,0,0,1,7,0,1,0,0,3
ata,341,37673,36,Alecsandro Barbosa Felisbino,alecsandro,Alecsandro,https://s.glbimg.com/es/sde/f/2019/08/16/4a2c1f65c81e89225ad8cbc89dbf310c_FORMATO.png,Contundido,0,4.54,0,1.13,CSA,11,7,19,20,2,11,0,6,0,0,0,0,1,7,0,1,0,0,2
ata,341,37673,37,Alecsandro Barbosa Felisbino,alecsandro,Alecsandro,https://s.glbimg.com/es/sde/f/2019/08/16/4a2c1f65c81e89225ad8cbc89dbf310c_FORMATO.png,Contundido,0,4.54,0,1.13,CSA,11,7,19,20,2,11,0,6,0,0,0,0,1,7,0,1,0,0,9
ata,341,37673,38,Alecsandro Barbosa Felisbino,alecsandro,Alecsandro,https://s.glbimg.com/es/sde/f/2019/08/16/4a2c1f65c81e89225ad8cbc89dbf310c_FORMATO.png,Contundido,0,4.54,0,1.13,CSA,11,7,19,20,2,11,0,6,0,0,0,0,1,7,0,1,0,0,37
ata,341,69141,9,Ricardo Bueno da Silva,ricardo-bueno,Ricardo Bueno,https://s.glbimg.com/es/sde/f/2019/07/08/1f73cdfaf6d211abebbace364f7e2da6_FORMATO.png,Provável,0,17.39,0,6.25,CSA,2,5,3,8,3,5,0,2,0,0,0,2,0,5,0,1,0,0,298
ata,341,69141,10,Ricardo Bueno da Silva,ricardo-bueno,Ricardo Bueno,https://s.glbimg.com/es/sde/f/2019/07/08/1f73cdfaf6d211abebbace364f7e2da6_FORMATO.png,Provável,-3.2,15.3,-2.09,4.9,CSA,2,5,6,11,3,5,0,3,0,0,0,2,1,5,0,1,0,0,164
ata,341,69141,11,Ricardo Bueno da Silva,ricardo-bueno,Ricardo Bueno,https://s.glbimg.com/es/sde/f/2019/07/08/1f73cdfaf6d211abebbace364f7e2da6_FORMATO.png,Provável,2.2,15.95,0.65,4.56,CSA,5,6,8,12,3,6,0,3,0,0,0,2,1,6,0,1,0,0,214
ata,341,69141,12,Ricardo Bueno da Silva,ricardo-bueno,Ricardo Bueno,https://s.glbimg.com/es/sde/f/2019/07/08/1f73cdfaf6d211abebbace364f7e2da6_FORMATO.png,Provável,-0.8,15.05,-0.9,3.96,CSA,8,7,9,15,3,6,0,3,0,0,0,2,2,6,0,1,0,0,783
ata,341,69141,14,Ricardo Bueno da Silva,ricardo-bueno,Ricardo Bueno,https://s.glbimg.com/es/sde/f/2019/07/08/1f73cdfaf6d211abebbace364f7e2da6_FORMATO.png,Provável,0,14.91,-0.14,3.56,CSA,8,7,12,16,3,6,0,5,0,0,0,2,2,8,0,1,0,0,780
ata,341,69141,18,Ricardo Bueno da Silva,ricardo-bueno,Ricardo Bueno,https://s.glbimg.com/es/sde/f/2019/07/08/1f73cdfaf6d211abebbace364f7e2da6_FORMATO.png,Provável,-0.1,14.08,-0.61,2.95,CSA,8,9,16,19,3,6,0,5,0,0,0,2,2,9,0,1,0,0,329
ata,341,69141,22,Ricardo Bueno da Silva,ricardo-bueno,Ricardo Bueno,https://s.glbimg.com/es/sde/f/2019/07/08/1f73cdfaf6d211abebbace364f7e2da6_FORMATO.png,Provável,0.7,14.15,-1.58,3.23,CSA,15,11,17,22,4,7,0,5,0,0,0,2,2,10,0,1,0,0,769
ata,341,69141,23,Ricardo Bueno da Silva,ricardo-bueno,Ricardo Bueno,https://s.glbimg.com/es/sde/f/2019/07/08/1f73cdfaf6d211abebbace364f7e2da6_FORMATO.png,Provável,11.7,16.05,1.9,3.76,CSA,17,12,18,22,5,8,0,6,0,0,0,2,2,11,0,1,0,0,124
ata,341,69141,24,Ricardo Bueno da Silva,ricardo-bueno,Ricardo Bueno,https://s.glbimg.com/es/sde/f/2019/07/08/1f73cdfaf6d211abebbace364f7e2da6_FORMATO.png,Suspenso,-2.3,13.65,-2.4,3.4,CSA,17,12,19,22,5,8,0,6,0,0,0,2,3,11,0,1,0,0,585
ata,341,69141,27,Ricardo Bueno da Silva,ricardo-bueno,Ricardo Bueno,https://s.glbimg.com/es/sde/f/2019/07/08/1f73cdfaf6d211abebbace364f7e2da6_FORMATO.png,Provável,8,15.21,1.56,3.66,CSA,18,12,19,22,6,8,0,6,0,0,0,2,3,12,0,1,0,0,131
ata,341,69141,28,Ricardo Bueno da Silva,ricardo-bueno,Ricardo Bueno,https://s.glbimg.com/es/sde/f/2019/07/08/1f73cdfaf6d211abebbace364f7e2da6_FORMATO.png,Provável,4.9,14.56,-0.65,3.73,CSA,26,13,20,24,6,8,0,7,0,0,0,2,3,13,0,1,0,0,342
ata,341,69141,29,Ricardo Bueno da Silva,ricardo-bueno,Ricardo Bueno,https://s.glbimg.com/es/sde/f/2019/07/08/1f73cdfaf6d211abebbace364f7e2da6_FORMATO.png,Provável,6.6,15.04,0.48,3.87,CSA,28,13,25,25,7,10,0,7,0,0,0,2,4,13,0,1,0,0,289
ata,341,69141,30,Ricardo Bueno da Silva,ricardo-bueno,Ricardo Bueno,https://s.glbimg.com/es/sde/f/2019/07/08/1f73cdfaf6d211abebbace364f7e2da6_FORMATO.png,Provável,2.9,14.3,-0.74,3.82,CSA,34,13,25,26,7,10,0,9,0,0,0,2,5,13,0,1,0,0,809
ata,341,69141,31,Ricardo Bueno da Silva,ricardo-bueno,Ricardo Bueno,https://s.glbimg.com/es/sde/f/2019/07/08/1f73cdfaf6d211abebbace364f7e2da6_FORMATO.png,Provável,0.5,14.02,-0.28,3.67,CSA,36,13,25,27,7,10,0,9,0,0,0,2,5,13,0,1,0,0,401
ata,341,69141,32,Ricardo Bueno da Silva,ricardo-bueno,Ricardo Bueno,https://s.glbimg.com/es/sde/f/2019/07/08/1f73cdfaf6d211abebbace364f7e2da6_FORMATO.png,Provável,-0.1,13.91,-0.11,3.51,CSA,37,13,28,28,7,11,0,9,0,0,0,2,5,13,0,1,0,0,69
ata,341,69141,33,Ricardo Bueno da Silva,ricardo-bueno,Ricardo Bueno,https://s.glbimg.com/es/sde/f/2019/07/08/1f73cdfaf6d211abebbace364f7e2da6_FORMATO.png,Provável,3.1,14.28,0.37,3.49,CSA,41,13,28,29,7,13,0,9,0,0,0,2,5,13,0,1,0,0,67
ata,341,69141,34,Ricardo Bueno da Silva,ricardo-bueno,Ricardo Bueno,https://s.glbimg.com/es/sde/f/2019/07/08/1f73cdfaf6d211abebbace364f7e2da6_FORMATO.png,Provável,5.9,14.64,0.36,3.59,CSA,44,14,30,32,7,14,1,10,0,0,0,2,5,13,0,1,0,0,665
ata,341,69141,35,Ricardo Bueno da Silva,ricardo-bueno,Ricardo Bueno,https://s.glbimg.com/es/sde/f/2019/07/08/1f73cdfaf6d211abebbace364f7e2da6_FORMATO.png,Provável,2,14.03,-0.61,3.53,CSA,47,14,33,33,7,14,1,12,0,0,0,2,5,14,0,1,0,0,560
ata,341,69141,36,Ricardo Bueno da Silva,ricardo-bueno,Ricardo Bueno,https://s.glbimg.com/es/sde/f/2019/07/08/1f73cdfaf6d211abebbace364f7e2da6_FORMATO.png,Provável,3,14.36,0.33,3.51,CSA,50,15,35,33,7,16,1,12,0,0,0,2,5,16,0,1,0,0,272
ata,341,69141,37,Ricardo Bueno da Silva,ricardo-bueno,Ricardo Bueno,https://s.glbimg.com/es/sde/f/2019/07/08/1f73cdfaf6d211abebbace364f7e2da6_FORMATO.png,Provável,5.1,14.44,0.08,3.57,CSA,56,16,36,35,7,16,1,14,0,0,0,2,5,17,0,1,0,0,160
ata,341,69141,38,Ricardo Bueno da Silva,ricardo-bueno,Ricardo Bueno,https://s.glbimg.com/es/sde/f/2019/07/08/1f73cdfaf6d211abebbace364f7e2da6_FORMATO.png,Provável,9.7,15.24,0.8,3.78,CSA,58,18,36,36,7,17,2,16,0,0,0,2,5,17,0,1,0,0,144
ata,341,71704,0,Andrés Ramiro Escobar Díaz,manga-escobar,Manga Escobar,https://s.glbimg.com/es/sde/f/2019/03/23/a987d4c478b33ef1a5232e599b5818e8_FORMATO.png,Provável,0,4,0,0,CSA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,274
ata,341,71704,3,Andrés Ramiro Escobar Díaz,manga-escobar,Manga Escobar,https://s.glbimg.com/es/sde/f/2019/03/23/a987d4c478b33ef1a5232e599b5818e8_FORMATO.png,Contundido,0,4,0,0,CSA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,629
ata,341,71704,4,Andrés Ramiro Escobar Díaz,manga-escobar,Manga Escobar,https://s.glbimg.com/es/sde/f/2019/03/23/a987d4c478b33ef1a5232e599b5818e8_FORMATO.png,Contundido,0,4,0,0,CSA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,524
ata,341,71704,5,Andrés Ramiro Escobar Díaz,manga-escobar,Manga Escobar,https://s.glbimg.com/es/sde/f/2019/03/23/a987d4c478b33ef1a5232e599b5818e8_FORMATO.png,Contundido,0,4,0,0,CSA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,398
ata,341,71704,6,Andrés Ramiro Escobar Díaz,manga-escobar,Manga Escobar,https://s.glbimg.com/es/sde/f/2019/03/23/a987d4c478b33ef1a5232e599b5818e8_FORMATO.png,Contundido,0,4,0,0,CSA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,373
ata,341,71704,7,Andrés Ramiro Escobar Díaz,manga-escobar,Manga Escobar,https://s.glbimg.com/es/sde/f/2019/03/23/a987d4c478b33ef1a5232e599b5818e8_FORMATO.png,Contundido,0,4,0,0,CSA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,246
ata,341,71704,8,Andrés Ramiro Escobar Díaz,manga-escobar,Manga Escobar,https://s.glbimg.com/es/sde/f/2019/03/23/a987d4c478b33ef1a5232e599b5818e8_FORMATO.png,Contundido,0,4,0,0,CSA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,303
ata,341,71704,9,Andrés Ramiro Escobar Díaz,manga-escobar,Manga Escobar,https://s.glbimg.com/es/sde/f/2019/03/23/a987d4c478b33ef1a5232e599b5818e8_FORMATO.png,Contundido,0,4,0,0,CSA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,331
ata,341,71704,13,Andrés Ramiro Escobar Díaz,manga-escobar,Manga Escobar,https://s.glbimg.com/es/sde/f/2019/03/23/a987d4c478b33ef1a5232e599b5818e8_FORMATO.png,Contundido,0,4,0,0,CSA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,193
ata,341,71704,14,Andrés Ramiro Escobar Díaz,manga-escobar,Manga Escobar,https://s.glbimg.com/es/sde/f/2019/03/23/a987d4c478b33ef1a5232e599b5818e8_FORMATO.png,Contundido,0,4,0,0,CSA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,683
ata,341,72033,1,Cassiano Dias Moreira,cassiano,Cassiano,https://s.glbimg.com/es/sde/f/2019/03/23/a5334bd8099947da6320cfd492ef3519_FORMATO.png,Provável,0.4,3.75,-1.25,0.4,CSA,3,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,407
ata,341,72033,2,Cassiano Dias Moreira,cassiano,Cassiano,https://s.glbimg.com/es/sde/f/2019/03/23/a5334bd8099947da6320cfd492ef3519_FORMATO.png,Provável,3.2,4.22,0.47,1.8,CSA,5,1,2,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,596
ata,341,72033,3,Cassiano Dias Moreira,cassiano,Cassiano,https://s.glbimg.com/es/sde/f/2019/03/23/a5334bd8099947da6320cfd492ef3519_FORMATO.png,Provável,0.5,3.76,-0.46,1.37,CSA,7,1,3,3,0,1,0,1,0,0,0,0,0,1,0,0,0,0,672
ata,341,72033,4,Cassiano Dias Moreira,cassiano,Cassiano,https://s.glbimg.com/es/sde/f/2019/03/23/a5334bd8099947da6320cfd492ef3519_FORMATO.png,Provável,0.1,3.49,-0.27,1.05,CSA,8,2,6,5,0,1,0,1,0,0,0,0,0,1,0,0,0,0,538
ata,341,72033,8,Cassiano Dias Moreira,cassiano,Cassiano,https://s.glbimg.com/es/sde/f/2019/03/23/a5334bd8099947da6320cfd492ef3519_FORMATO.png,Provável,0.8,3.5,-0.08,1.13,CSA,10,3,8,10,0,4,0,3,0,0,0,0,0,2,0,0,0,0,310
ata,341,72033,11,Cassiano Dias Moreira,cassiano,Cassiano,https://s.glbimg.com/es/sde/f/2019/03/23/a5334bd8099947da6320cfd492ef3519_FORMATO.png,Provável,2.8,3.59,0.77,0.82,CSA,15,3,10,13,0,7,0,3,0,0,0,0,1,3,0,0,0,0,408
ata,341,73513,5,Francinilson Santos Meireles,maranhao,Maranhão,https://s.glbimg.com/es/sde/f/2019/05/08/3bddb1479a66b964ae6fe120dc7b6b0b_FORMATO.png,Dúvida,-0.3,1.77,-0.38,-0.2,CSA,2,0,4,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,625
ata,341,73513,6,Francinilson Santos Meireles,maranhao,Maranhão,https://s.glbimg.com/es/sde/f/2019/05/08/3bddb1479a66b964ae6fe120dc7b6b0b_FORMATO.png,Provável,9.2,4.46,2.69,2.93,CSA,3,1,5,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,710
ata,341,73513,7,Francinilson Santos Meireles,maranhao,Maranhão,https://s.glbimg.com/es/sde/f/2019/05/08/3bddb1479a66b964ae6fe120dc7b6b0b_FORMATO.png,Provável,1.7,3.64,-0.82,2.62,CSA,3,2,7,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,767
ata,341,73513,8,Francinilson Santos Meireles,maranhao,Maranhão,https://s.glbimg.com/es/sde/f/2019/05/08/3bddb1479a66b964ae6fe120dc7b6b0b_FORMATO.png,Provável,-0.9,3.09,-0.55,1.92,CSA,4,3,10,6,1,2,0,0,0,0,0,0,0,1,0,0,0,0,54
ata,341,73513,9,Francinilson Santos Meireles,maranhao,Maranhão,https://s.glbimg.com/es/sde/f/2019/05/08/3bddb1479a66b964ae6fe120dc7b6b0b_FORMATO.png,Contundido,0,3.09,0,1.6,CSA,4,3,10,6,1,2,0,0,0,0,0,0,0,1,0,0,0,0,363
ata,341,73513,11,Francinilson Santos Meireles,maranhao,Maranhão,https://s.glbimg.com/es/sde/f/2019/05/08/3bddb1479a66b964ae6fe120dc7b6b0b_FORMATO.png,Provável,3.8,3.82,0.73,1.91,CSA,11,3,10,7,1,3,0,0,0,0,0,0,0,1,0,0,0,0,609
ata,341,73513,12,Francinilson Santos Meireles,maranhao,Maranhão,https://s.glbimg.com/es/sde/f/2019/05/08/3bddb1479a66b964ae6fe120dc7b6b0b_FORMATO.png,Dúvida,2.4,3.7,-0.12,1.97,CSA,13,4,11,9,1,3,0,1,0,0,0,0,0,1,0,0,0,0,746
ata,341,73513,13,Francinilson Santos Meireles,maranhao,Maranhão,https://s.glbimg.com/es/sde/f/2019/05/08/3bddb1479a66b964ae6fe120dc7b6b0b_FORMATO.png,Dúvida,1.7,3.68,-0.02,1.94,CSA,15,5,12,9,1,3,0,1,0,0,0,0,0,2,0,0,0,0,212
ata,341,73513,15,Francinilson Santos Meireles,maranhao,Maranhão,https://s.glbimg.com/es/sde/f/2019/08/16/a83ba6d1335bae5be0bf59085ad262c8_FORMATO.png,Provável,1.5,3.68,0,1.9,CSA,16,6,12,9,1,3,0,1,0,0,0,0,0,3,0,0,0,0,761
ata,341,80275,0,Patrick Fabiano Alves Nóbrega Luz,patrick-fabiano,Patrick Fabiano,https://s.glbimg.com/es/sde/f/2019/03/23/5009c08e2e14b3fc4e2a17576710e6cd_FORMATO.png,Provável,0,8,0,0,CSA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,366
ata,341,80275,1,Patrick Fabiano Alves Nóbrega Luz,patrick-fabiano,Patrick Fabiano,https://s.glbimg.com/es/sde/f/2019/03/23/5009c08e2e14b3fc4e2a17576710e6cd_FORMATO.png,Dúvida,1.7,6.73,-1.27,1.7,CSA,1,1,3,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,413
ata,341,80275,5,Patrick Fabiano Alves Nóbrega Luz,patrick-fabiano,Patrick Fabiano,https://s.glbimg.com/es/sde/f/2019/03/23/5009c08e2e14b3fc4e2a17576710e6cd_FORMATO.png,Provável,2.1,5.71,-1.02,1.9,CSA,3,2,4,5,0,2,0,2,0,0,0,0,0,2,0,0,0,0,382
ata,341,80275,6,Patrick Fabiano Alves Nóbrega Luz,patrick-fabiano,Patrick Fabiano,https://s.glbimg.com/es/sde/f/2019/03/23/5009c08e2e14b3fc4e2a17576710e6cd_FORMATO.png,Provável,3.6,6.21,0.5,2.47,CSA,3,2,7,9,0,3,0,3,0,0,0,1,0,3,0,0,0,0,379
ata,341,80275,7,Patrick Fabiano Alves Nóbrega Luz,patrick-fabiano,Patrick Fabiano,https://s.glbimg.com/es/sde/f/2019/03/23/5009c08e2e14b3fc4e2a17576710e6cd_FORMATO.png,Provável,0.2,5.53,-0.68,1.9,CSA,4,2,9,10,0,4,0,3,0,0,0,1,0,3,0,0,0,0,260
ata,341,84462,23,Bruno Alves de Souza,bruno-alves,Bruno Alves,https://s.glbimg.com/es/sde/f/2019/09/13/6a63d017c3cafbb9d929b7a8d1c922d2_FORMATO.png,Provável,0.2,0.78,0.01,-1.1,CSA,0,0,2,3,0,1,0,0,0,0,0,0,1,0,0,0,0,0,345
ata,341,84462,24,Bruno Alves de Souza,bruno-alves,Bruno Alves,https://s.glbimg.com/es/sde/f/2019/09/13/6a63d017c3cafbb9d929b7a8d1c922d2_FORMATO.png,Dúvida,0.3,0.78,0,-0.75,CSA,0,0,2,4,0,2,0,0,0,0,0,0,1,0,0,0,0,0,578
ata,341,84462,25,Bruno Alves de Souza,bruno-alves,Bruno Alves,https://s.glbimg.com/es/sde/f/2019/09/13/6a63d017c3cafbb9d929b7a8d1c922d2_FORMATO.png,Dúvida,-2.4,0.77,-0.01,-1.08,CSA,1,0,4,7,0,2,0,1,0,0,0,0,2,0,0,0,0,0,667
ata,341,84462,31,Bruno Alves de Souza,bruno-alves,Bruno Alves,https://s.glbimg.com/es/sde/f/2019/09/13/6a63d017c3cafbb9d929b7a8d1c922d2_FORMATO.png,Suspenso,0.7,0.78,0,-0.61,CSA,4,2,6,11,0,2,0,2,0,0,0,0,3,0,0,0,0,0,289
ata,341,84462,35,Bruno Alves de Souza,bruno-alves,Bruno Alves,https://s.glbimg.com/es/sde/f/2019/09/13/6a63d017c3cafbb9d929b7a8d1c922d2_FORMATO.png,Dúvida,1.5,0.78,0,-0.2,CSA,6,4,10,12,0,2,0,2,0,0,0,0,3,0,0,0,0,0,270
ata,341,84462,37,Bruno Alves de Souza,bruno-alves,Bruno Alves,https://s.glbimg.com/es/sde/f/2019/09/13/6a63d017c3cafbb9d929b7a8d1c922d2_FORMATO.png,Provável,0.5,0.78,-0.01,-0.19,CSA,6,4,12,13,0,3,0,2,0,0,0,0,3,0,0,0,0,0,329
ata,341,84462,38,Bruno Alves de Souza,bruno-alves,Bruno Alves,https://s.glbimg.com/es/sde/f/2019/09/13/6a63d017c3cafbb9d929b7a8d1c922d2_FORMATO.png,Provável,0,0.78,0,-0.19,CSA,6,4,12,13,0,3,0,2,0,0,0,0,3,0,0,0,0,0,406
ata,341,99574,5,Robson Azevedo da Silva,robinho,Robinho,https://s.glbimg.com/es/sde/f/2019/03/23/79529c1f985665187fd2266b0f3d797e_FORMATO.png,Contundido,0,2.1,0,-0.25,CSA,0,1,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,394
ata,341,99574,6,Robson Azevedo da Silva,robinho,Robinho,https://s.glbimg.com/es/sde/f/2019/03/23/79529c1f985665187fd2266b0f3d797e_FORMATO.png,Contundido,0,2.1,0,-0.25,CSA,0,1,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,381
ata,341,99574,7,Robson Azevedo da Silva,robinho,Robinho,https://s.glbimg.com/es/sde/f/2019/03/23/79529c1f985665187fd2266b0f3d797e_FORMATO.png,Contundido,0,2.1,0,-0.25,CSA,0,1,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,262
ata,341,99574,8,Robson Azevedo da Silva,robinho,Robinho,https://s.glbimg.com/es/sde/f/2019/03/23/79529c1f985665187fd2266b0f3d797e_FORMATO.png,Contundido,0.3,1.96,-0.14,-0.07,CSA,0,1,5,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,323
