atletas.posicao_id,atletas.clube_id,atletas.atleta_id,atletas.rodada_id,atletas.nome,atletas.slug,atletas.apelido,atletas.foto,atletas.status_id,atletas.pontos_num,atletas.preco_num,atletas.variacao_num,atletas.media_num,atletas.clube.id.full.name,FS,DS,PI,FC,G,FF,FT,FD,DD,GS,SG,A,CA,I,CV,PP,GC,DP,,atletas.jogos_num
tec,14,96767,1,Ramon Menezes Hubner,ramon-menezes,Ramon Menezes,https://s.glbimg.com/es/sde/f/2020/07/19/7af6039becf9dd51c78be10d7df5c645_FORMATO.png,Provável,0,7,0,0,Vasco,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,706,0
tec,14,96767,2,Ramon Menezes Hubner,ramon-menezes,Ramon Menezes,https://s.glbimg.com/es/sde/f/2020/07/19/7af6039becf9dd51c78be10d7df5c645_FORMATO.png,Provável,6.17,7.91,0.91,6.17,Vasco,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,407,1
tec,15,39850,1,Vagner Carmo Mancini,vagner-mancini,Vagner Mancini,https://s.glbimg.com/es/sde/f/2020/07/16/1dd17b686beb984f6b1468e01a4359b5_FORMATO.png,Provável,0,2,0,0,Atlético-GO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
tec,15,39850,2,Vagner Carmo Mancini,vagner-mancini,Vagner Mancini,https://s.glbimg.com/es/sde/f/2020/07/16/1dd17b686beb984f6b1468e01a4359b5_FORMATO.png,Provável,8.89,5.42,3.42,8.89,Atlético-GO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1
tec,16,77774,1,Eduardo de Souza Barroca,eduardo-barroca,Eduardo Barroca,https://s.glbimg.com/es/sde/f/2020/07/16/5e4489510f77dd7067b674f71971a198_FORMATO.png,Provável,1.2,4.49,-0.51,1.2,Coritiba,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,182,1
tec,16,77774,2,Eduardo de Souza Barroca,eduardo-barroca,Eduardo Barroca,https://s.glbimg.com/es/sde/f/2020/07/16/5e4489510f77dd7067b674f71971a198_FORMATO.png,Provável,0.4,3.85,-0.64,0.8,Coritiba,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,600,2
tec,17,37246,2,Ney Franco da Silveira Júnior,ney-franco,Ney Franco,https://s.glbimg.com/es/sde/f/2019/08/16/4fdb04d94b755837e1e0f7f90cf60442_FORMATO.png,Provável,1.54,4.38,-0.62,1.54,Goiás,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148,1
tec,18,97341,1,Rogério Ceni,rogerio-ceni,Rogério Ceni,https://s.glbimg.com/es/sde/f/2019/09/27/75459ae60b5baaac5178846f60fbfbed_FORMATO.png,Provável,-0.57,5.38,-2.62,-0.57,Fortaleza,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,506,1
tec,18,97341,2,Rogério Ceni,rogerio-ceni,Rogério Ceni,https://s.glbimg.com/es/sde/f/2019/09/27/75459ae60b5baaac5178846f60fbfbed_FORMATO.png,Provável,1.18,4.33,-1.05,0.31,Fortaleza,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,161,2
tec,19,90437,1,Felipe de Oliveira Conceição,felipe-conceicao,Felipe Conceição,https://s.glbimg.com/es/sde/f/2020/08/07/be43162d455c480219086e63376e05e6_FORMATO.png,Provável,2.28,4.55,0.55,2.28,Bragantino,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,656,1
tec,19,90437,2,Felipe de Oliveira Conceição,felipe-conceicao,Felipe Conceição,https://s.glbimg.com/es/sde/f/2020/08/07/be43162d455c480219086e63376e05e6_FORMATO.png,Provável,3.46,5.58,1.03,2.87,Bragantino,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,505,2
zag,0,38545,1,Felipe Melo de Carvalho,felipe-melo,Felipe Melo,https://s.glbimg.com/es/sde/f/2020/03/09/54d3936a3f4591a9d700ba26b7fd9e91_FORMATO.png,Dúvida,0,8,0,0,Palmeiras,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,546,0
zag,0,71684,1,Gustavo Raúl Gómez Portillo,gustavo-gomez,Gustavo Gómez,https://s.glbimg.com/es/sde/f/2020/03/09/d8945e5024344014b96d64adab91f4da_FORMATO.png,Provável,0,15,0,0,Palmeiras,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,573,0
zag,0,71684,2,Gustavo Raúl Gómez Portillo,gustavo-gomez,Gustavo Gómez,https://s.glbimg.com/es/sde/f/2020/03/09/d8945e5024344014b96d64adab91f4da_FORMATO.png,Provável,0,15,0,0,Palmeiras,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,711,0
zag,0,72605,2,Vitor Hugo Franchescoli de Souza,vitor-hugo,Vitor Hugo,https://s.glbimg.com/es/sde/f/2019/08/01/10d95e2af722b1c1c76a7fe3c403de16_FORMATO.png,Dúvida,0.7,5.49,-1.51,0.7,Palmeiras,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,688,1
zag,0,80692,1,Luan Garcia Teixeira,luan,Luan,https://s.glbimg.com/es/sde/f/2020/03/09/f29c869ccdfaa407340b9047dbf761fa_FORMATO.jpeg,Dúvida,0,6,0,0,Palmeiras,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,503,0
zag,0,80692,2,Luan Garcia Teixeira,luan,Luan,https://s.glbimg.com/es/sde/f/2020/03/09/f29c869ccdfaa407340b9047dbf761fa_FORMATO.jpeg,Dúvida,-0.6,4.17,-1.83,-0.6,Palmeiras,1,2,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,689,1
zag,1,84847,1,Luan Peres Petroni,luan-peres,Luan Peres ,https://s.glbimg.com/es/sde/f/2019/09/16/6a774b65d32e1e3586030adb069316e3_FORMATO.png,Provável,1.1,4.42,-0.58,1.1,Santos,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,588,1
zag,1,84847,2,Luan Peres Petroni,luan-peres,Luan Peres ,https://s.glbimg.com/es/sde/f/2019/09/16/6a774b65d32e1e3586030adb069316e3_FORMATO.png,Provável,1.5,4.26,-0.16,1.3,Santos,3,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154,2
zag,1,93368,1,Lucas Veríssimo da Silva,lucas-verissimo,Lucas Veríssimo,https://s.glbimg.com/es/sde/f/2019/05/09/77ef73e05fe5f4a5bcbf11b7577516d4_FORMATO.png,Provável,3.4,11.16,-0.84,3.4,Santos,0,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,551,1
zag,1,93368,2,Lucas Veríssimo da Silva,lucas-verissimo,Lucas Veríssimo,https://s.glbimg.com/es/sde/f/2019/05/09/77ef73e05fe5f4a5bcbf11b7577516d4_FORMATO.png,Provável,-1.3,8.68,-2.48,1.05,Santos,0,6,12,3,0,1,0,0,0,0,0,0,1,0,0,0,0,0,83,2
zag,2,73620,1,Bruno Fabiano Alves,bruno-alves,Bruno Alves,https://s.glbimg.com/es/sde/f/2019/04/01/c8c4cd4fac733c4fba030044eefbd05a_FORMATO.png,Provável,0,12,0,0,São Paulo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,625,0
zag,2,73620,2,Bruno Fabiano Alves,bruno-alves,Bruno Alves,https://s.glbimg.com/es/sde/f/2019/04/01/c8c4cd4fac733c4fba030044eefbd05a_FORMATO.png,Provável,3.7,10.51,-1.49,3.7,São Paulo,1,1,3,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,159,1
zag,2,91573,1,Robert Abel Arboleda Escobar,arboleda,Arboleda,https://s.glbimg.com/es/sde/f/2019/04/01/8b22d106ccba1278e3e4a6b89e76eab0_FORMATO.png,Provável,0,13,0,0,São Paulo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,628,0
zag,2,91573,2,Robert Abel Arboleda Escobar,arboleda,Arboleda,https://s.glbimg.com/es/sde/f/2019/04/01/8b22d106ccba1278e3e4a6b89e76eab0_FORMATO.png,Provável,4.5,11.61,-1.39,4.5,São Paulo,0,0,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,169,1
zag,2,104074,1,Walce da Silva Costa Filho,walce,Walce,https://s.glbimg.com/es/sde/f/2020/07/20/0f9b74a97483b77635784d099b5d1983_FORMATO.png,Contundido,0,4,0,0,São Paulo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,691,0
zag,2,104074,2,Walce da Silva Costa Filho,walce,Walce,https://s.glbimg.com/es/sde/f/2020/07/20/0f9b74a97483b77635784d099b5d1983_FORMATO.png,Contundido,0,4,0,0,São Paulo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,218,0
zag,3,68923,1,Carlos Gilberto do Nascimento Silva,gil,Gil,https://s.glbimg.com/es/sde/f/2020/07/21/9d2bb30d4d5c8fa348e34de81829cfa8_FORMATO.png,Provável,0,5,0,0,Corinthians,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,0
zag,3,72142,1,Danilo Fernando Avelar,danilo-avelar,Danilo Avelar,https://s.glbimg.com/es/sde/f/2020/07/21/690767cf8c7fe02ec2d1f9fb824b4ab1_FORMATO.jpeg,Provável,0,5,0,0,Corinthians,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,0
zag,3,72142,2,Danilo Fernando Avelar,danilo-avelar,Danilo Avelar,https://s.glbimg.com/es/sde/f/2020/07/21/690767cf8c7fe02ec2d1f9fb824b4ab1_FORMATO.jpeg,Provável,0.5,3.92,-1.08,0.5,Corinthians,0,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,367,1
zag,3,103700,2,Bruno Méndez Cittadini,bruno-mendez,Bruno Méndez,https://s.glbimg.com/es/sde/f/2020/07/21/6397a94e3bfbcdb900a347337e82571e_FORMATO.png,Provável,0.5,3.18,-0.82,0.5,Corinthians,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,408,1
zag,4,73800,1,Rodrigo Caio Coquette Russo,rodrigo-caio,Rodrigo Caio,https://s.glbimg.com/es/sde/f/2020/07/21/235f42a8e045a0d3e49b97de151784b9_FORMATO.png,Provável,0.7,9.2,-2.8,0.7,Flamengo,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,1
zag,4,73800,2,Rodrigo Caio Coquette Russo,rodrigo-caio,Rodrigo Caio,https://s.glbimg.com/es/sde/f/2020/07/21/235f42a8e045a0d3e49b97de151784b9_FORMATO.png,Provável,3.7,8.65,-0.55,2.2,Flamengo,0,4,7,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,105,2
zag,4,83528,1,Leonardo Pereira,leo-pereira,Léo Pereira,https://s.glbimg.com/es/sde/f/2020/07/21/4218d94bb942c966b0dbec343cc77fd8_FORMATO.png,Provável,-0.6,4.64,-2.36,-0.6,Flamengo,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,413,1
zag,4,83528,2,Leonardo Pereira,leo-pereira,Léo Pereira,https://s.glbimg.com/es/sde/f/2020/07/21/4218d94bb942c966b0dbec343cc77fd8_FORMATO.png,Provável,0.9,3.65,-0.99,0.15,Flamengo,1,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122,2
zag,5,38394,1,Thiago Heleno Henrique Ferreira,thiago-heleno,Thiago Heleno,https://s.glbimg.com/es/sde/f/2019/03/30/d941b7a4bb640424918c02ce3d930666_FORMATO.png,Provável,0,9,0,0,Athlético-PR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0
zag,5,38394,2,Thiago Heleno Henrique Ferreira,thiago-heleno,Thiago Heleno,https://s.glbimg.com/es/sde/f/2019/03/30/d941b7a4bb640424918c02ce3d930666_FORMATO.png,Provável,-0.4,6.48,-2.52,-0.4,Athlético-PR,1,1,2,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,5,1
zag,5,95494,2,Felipe Aguilar Mendoza,aguilar,Aguilar,https://s.glbimg.com/es/sde/f/2020/07/11/d7b3953a6bffe509daca41ab80ac36ae_FORMATO.png,Dúvida,0,7.54,0,5.4,Athlético-PR,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,21,1
zag,5,102253,1,Lucas Halter,lucas-halter,Lucas Halter,https://s.glbimg.com/es/sde/f/2019/05/18/8451dd8fd1ce139e8f57e002de068475_FORMATO.png,Provável,0,4,0,0,Athlético-PR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,0
zag,5,102253,2,Lucas Halter,lucas-halter,Lucas Halter,https://s.glbimg.com/es/sde/f/2019/05/18/8451dd8fd1ce139e8f57e002de068475_FORMATO.png,Dúvida,2.5,4.07,0.07,2.5,Athlético-PR,1,0,5,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,32,1
zag,6,72359,1,Luiz Otávio Anacleto Leandro,luiz-otavio,Luiz Otávio,https://s.glbimg.com/es/sde/f/2019/03/28/731bd0c1760d7e08394c9726255ba348_FORMATO.png,Provável,1.2,5.94,-1.06,1.2,Ceará,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,1
zag,6,72359,2,Luiz Otávio Anacleto Leandro,luiz-otavio,Luiz Otávio,https://s.glbimg.com/es/sde/f/2019/03/28/731bd0c1760d7e08394c9726255ba348_FORMATO.png,Provável,-1.4,4.13,-1.81,-0.1,Ceará,1,2,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,298,2
zag,6,79042,2,Tiago Pagnussat,tiago,Tiago ,https://s.glbimg.com/es/sde/f/2020/03/02/65eb6383d1eef941a4b0e88084a8b4f4_FORMATO.png,Contundido,0,6,0,0,Ceará,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,301,0
zag,6,90846,1,Willian Klaus,klaus,Klaus,https://s.glbimg.com/es/sde/f/2020/03/02/48f74d37e908c5f5cf68c0ccaf907aca_FORMATO.png,Provável,-0.3,4.13,-1.87,-0.3,Ceará,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,646,1
zag,6,108176,2,Gabriel Santos Cordeiro Lacerda,gabriel-lacerda,Gabriel Lacerda,https://s.glbimg.com/es/sde/f/2020/07/21/3dc2061d37b1f85d9dd8d9dd72cb35de_FORMATO.png,Provável,-0.6,0.74,-0.26,-0.6,Ceará,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,440,1
zag,7,49651,2,Ernando Rodrigues Lopes,ernando,Ernando,https://s.glbimg.com/es/sde/f/2020/07/23/64f95e587c904e0e5980af5e1af88314_FORMATO.png,Provável,5.3,5.31,1.31,5.3,Bahia,1,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,343,1
zag,7,80189,1,Lucas Fonseca da Silva,lucas-fonseca,Lucas Fonseca,https://s.glbimg.com/es/sde/f/2020/07/23/c62b021ccea14898e0104605a648a450_FORMATO.png,Provável,0,6,0,0,Bahia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0
zag,7,92182,1,José Carlos Ferreira Júnior,juninho,Juninho,https://s.glbimg.com/es/sde/f/2020/07/20/68fe04ad87ce709e167f9819592fe87f_FORMATO.png,Provável,0,8,0,0,Bahia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,0
zag,7,92182,2,José Carlos Ferreira Júnior,juninho,Juninho,https://s.glbimg.com/es/sde/f/2020/07/20/68fe04ad87ce709e167f9819592fe87f_FORMATO.png,Provável,5.9,8.53,0.53,5.9,Bahia,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,90,1
zag,8,63354,1,Rodrigo Modesto da Silva Moledo,rodrigo-moledo,Rodrigo Moledo,https://s.glbimg.com/es/sde/f/2020/02/27/887c825f63637b345d17570bf49d66fa_FORMATO.png,Provável,0,6,0,0,Internacional,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,368,0
zag,8,79113,1,Víctor Leandro Cuesta,victor-cuesta,Víctor Cuesta,https://s.glbimg.com/es/sde/f/2020/02/27/add8047ee0515010dccf6e0d204c3bb0_FORMATO.png,Provável,4.4,10.44,0.44,4.4,Internacional,1,3,6,3,0,0,0,0,0,0,1,0,1,0,0,0,0,0,583,1
zag,8,79113,2,Víctor Leandro Cuesta,victor-cuesta,Víctor Cuesta,https://s.glbimg.com/es/sde/f/2020/02/27/add8047ee0515010dccf6e0d204c3bb0_FORMATO.png,Provável,8.9,12.97,2.53,6.65,Internacional,2,7,12,3,0,0,0,0,0,0,2,0,1,0,0,0,0,0,713,2
zag,8,104085,2,Bruno de Lara Fuchs,bruno-fuchs,Bruno Fuchs,https://s.glbimg.com/es/sde/f/2020/02/27/031f49d54750f58b0c1ee293cd2ae82e_FORMATO.png,Provável,6.9,8.69,2.24,4.9,Internacional,0,5,22,2,0,0,0,0,0,0,2,0,1,0,0,0,0,0,636,2
zag,9,52253,2,Réver Humberto Alves Araújo,rever,Réver,https://s.glbimg.com/es/sde/f/2019/03/29/d49f2565289d4bf121348ef17d5a2cc2_FORMATO.png,Provável,1.6,7.36,-1.64,1.6,Atlético-MG,1,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,141,1
zag,9,87393,1,Gabriel Costa França,gabriel,Gabriel,https://s.glbimg.com/es/sde/f/2020/02/28/55a296e48362f1dadadc5b9b1316f50d_FORMATO.png,Provável,2.8,7.83,-0.17,2.8,Atlético-MG,0,1,2,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,98,1
zag,9,88312,2,Júnior Osmar Ignacio Alonso Mujica,junior-alonso,Júnior Alonso,https://s.glbimg.com/es/sde/f/2020/07/16/daf987c3f75852892ad5b645ad99faad_FORMATO.png,Provável,5.1,10.22,1.74,5.4,Atlético-MG,0,6,8,2,0,2,0,0,0,0,1,0,0,0,0,0,0,0,208,2
zag,9,89493,1,Igor Rabello da Costa,igor-rabello,Igor Rabello,https://s.glbimg.com/es/sde/f/2019/05/28/31576151f911825460540e32249a6735_FORMATO.png,Provável,10.5,13.41,5.41,10.5,Atlético-MG,2,5,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,22,1
zag,10,95638,1,Marcelo da Conceição Benevenuto Malaquias,marcelo-benevenuto,Marcelo Benevenuto,https://s.glbimg.com/es/sde/f/2019/03/22/0e2a859e1579e9ad52cd2edbc1297e88_FORMATO.png,Provável,0,7,0,0,Botafogo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,221,0
zag,10,95638,2,Marcelo da Conceição Benevenuto Malaquias,marcelo-benevenuto,Marcelo Benevenuto,https://s.glbimg.com/es/sde/f/2019/03/22/0e2a859e1579e9ad52cd2edbc1297e88_FORMATO.png,Provável,0.7,5.49,-1.51,0.7,Botafogo,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,264,1
zag,10,98484,1,Victor Hugo Soares dos Santos,kanu,Kanu,https://s.glbimg.com/es/sde/f/2018/05/17/2db8b29bbc16d8473f93bd1f8a0351dc_FORMATO.png,Provável,0,2,0,0,Botafogo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,220,0
zag,10,98484,2,Victor Hugo Soares dos Santos,kanu,Kanu,https://s.glbimg.com/es/sde/f/2018/05/17/2db8b29bbc16d8473f93bd1f8a0351dc_FORMATO.png,Provável,1.3,2.06,0.06,1.3,Botafogo,0,1,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,259,1
zag,11,68817,1,Jonathan Doin,paulo-miranda,Paulo Miranda,https://s.glbimg.com/es/sde/f/2018/05/21/62fa3dde13de597371870ee9b721b5d7_FORMATO.png,Contundido,0,3,0,0,Grêmio,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,375,0
zag,11,68817,2,Jonathan Doin,paulo-miranda,Paulo Miranda,https://s.glbimg.com/es/sde/f/2018/05/21/62fa3dde13de597371870ee9b721b5d7_FORMATO.png,Contundido,0,3,0,0,Grêmio,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,555,0
zag,11,80853,1,Pedro Tonon Geromel,pedro-geromel,Pedro Geromel,https://s.glbimg.com/es/sde/f/2018/05/21/afc76ea4e9c31e2977ea5e9a90c802b3_FORMATO.png,Provável,8.3,11.09,4.09,8.3,Grêmio,0,5,10,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,525,1
zag,11,80853,2,Pedro Tonon Geromel,pedro-geromel,Pedro Geromel,https://s.glbimg.com/es/sde/f/2018/05/21/afc76ea4e9c31e2977ea5e9a90c802b3_FORMATO.png,Provável,0,11.09,0,8.3,Grêmio,0,5,10,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,206,1
zag,11,87342,1,Walter Kannemann,kannemann,Kannemann,https://s.glbimg.com/es/sde/f/2018/05/21/7a4b8f949ed4d8b668d8c40a33e50edb_FORMATO.png,Provável,4.8,11.45,0.45,4.8,Grêmio,2,1,2,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,690,1
zag,11,87342,2,Walter Kannemann,kannemann,Kannemann,https://s.glbimg.com/es/sde/f/2018/05/21/7a4b8f949ed4d8b668d8c40a33e50edb_FORMATO.png,Provável,0,11.45,0,4.8,Grêmio,2,1,2,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,575,1
zag,12,38632,1,Matheus Ferraz Pereira,matheus-ferraz,Matheus Ferraz,https://s.glbimg.com/es/sde/f/2019/09/16/40b7b1cc3de40d354e30d2cf85c1fd24_FORMATO.png,Contundido,0,6,0,0,Fluminense,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,162,0
zag,12,38632,2,Matheus Ferraz Pereira,matheus-ferraz,Matheus Ferraz,https://s.glbimg.com/es/sde/f/2020/08/11/16fac49e8d3bba144b424d3a32ca55ad_FORMATO.png,Contundido,0,6,0,0,Fluminense,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,273,0
zag,12,68886,1,Rodrigo Júnior Paula Silva,digao,Digão,https://s.glbimg.com/es/sde/f/2019/09/16/7f8703a0f208975c1f22dc1bd5ad08c5_FORMATO.png,Contundido,0,5,0,0,Fluminense,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170,0
zag,12,73465,1,Luccas Claro dos Santos,luccas-claro,Luccas Claro,https://s.glbimg.com/es/sde/f/2020/02/27/544fdaaba150847b886bcbf1751c71b6_FORMATO.png,Provável,1.6,4.78,-0.22,1.6,Fluminense,1,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,192,1
zag,12,73465,2,Luccas Claro dos Santos,luccas-claro,Luccas Claro,https://s.glbimg.com/es/sde/f/2020/08/11/1062c554fc9540ac0e4184be2cd0a557_FORMATO.png,Provável,3.6,5.6,0.82,2.6,Fluminense,3,6,13,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,311,2
zag,12,91708,1,Marcílio Florêncio Mota Filho,nino,Nino,https://s.glbimg.com/es/sde/f/2019/09/16/32a99ea5b65d641f4552626c5369e377_FORMATO.png,Provável,2.1,5.87,-0.13,2.1,Fluminense,3,2,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,224,1
zag,12,91708,2,Marcílio Florêncio Mota Filho,nino,Nino,https://s.glbimg.com/es/sde/f/2020/08/11/672deb726c86fbc4b3c7a16153f7ec70_FORMATO.png,Provável,1.3,5.54,-0.33,1.7,Fluminense,6,2,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,329,2
zag,13,89226,1,Iago Justen Maidana Martins,iago-maidana,Iago Maidana,https://s.glbimg.com/es/sde/f/2020/07/19/41ce77506da0f68a1af80fc131b3ce50_FORMATO.png,Provável,1.9,5,0,1.9,Sport,2,2,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,620,1
zag,13,89226,2,Iago Justen Maidana Martins,iago-maidana,Iago Maidana,https://s.glbimg.com/es/sde/f/2020/07/19/41ce77506da0f68a1af80fc131b3ce50_FORMATO.png,Provável,-0.3,4.13,-0.87,0.8,Sport,3,2,12,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,36,2
zag,13,91664,1,Adryelson Shawann Lima Silva,adryelson,Adryelson,https://s.glbimg.com/es/sde/f/2020/02/27/af95f24d59281d8062c7bb367417bce2_FORMATO.png,Provável,-0.1,4.28,-1.72,-0.1,Sport,1,2,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,626,1
zag,13,91664,2,Adryelson Shawann Lima Silva,adryelson,Adryelson,https://s.glbimg.com/es/sde/f/2020/02/27/af95f24d59281d8062c7bb367417bce2_FORMATO.png,Provável,3.1,4.51,0.23,1.5,Sport,1,2,3,2,0,1,1,0,0,0,0,0,1,0,0,0,0,0,35,2
zag,14,38505,1,Leandro Castan da Silva,leandro-castan,Leandro Castan,https://s.glbimg.com/es/sde/f/2019/05/22/05b8bf811c2a379cc00d41e1b7e66beb_FORMATO.png,Dúvida,0,17,0,0,Vasco,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,576,0
zag,14,38505,2,Leandro Castan da Silva,leandro-castan,Leandro Castan,https://s.glbimg.com/es/sde/f/2019/05/22/05b8bf811c2a379cc00d41e1b7e66beb_FORMATO.png,Provável,6.2,15.32,-1.68,6.2,Vasco,1,2,3,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,622,1
zag,14,50408,1,Breno Vinicius Rodrigues Borges,breno,Breno,https://s.glbimg.com/es/sde/f/2018/09/27/3ded47ae372af2247cf245225f727efc_FORMATO.png,Contundido,0,6,0,0,Vasco,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,610,0
zag,14,50408,2,Breno Vinicius Rodrigues Borges,breno,Breno,https://s.glbimg.com/es/sde/f/2018/09/27/3ded47ae372af2247cf245225f727efc_FORMATO.png,Contundido,0,6,0,0,Vasco,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,0
zag,14,99881,1,Ricardo Queiroz de Alencastro Graça,ricardo,Ricardo,https://s.glbimg.com/es/sde/f/2019/05/22/83cc3161d01d982a7f019f88e1a24064_FORMATO.png,Provável,0,6,0,0,Vasco,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,708,0
zag,14,99881,2,Ricardo Queiroz de Alencastro Graça,ricardo,Ricardo,https://s.glbimg.com/es/sde/f/2019/05/22/83cc3161d01d982a7f019f88e1a24064_FORMATO.png,Provável,4.3,6.34,0.34,4.3,Vasco,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,413,1
zag,14,101647,1,Ulisses Wilson Jeronymo Rocha ,ulisses,Ulisses,https://s.glbimg.com/es/sde/f/2020/07/21/9446d210e348888b7fb1c0f65956bcf6_FORMATO.png,Dúvida,0,2,0,0,Vasco,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,575,0
zag,14,101720,1,Matheus dos Santos Miranda,miranda,Miranda,https://s.glbimg.com/es/sde/f/2020/07/21/0cd47adcabf709caad2f50cb50faa6e8_FORMATO.png,Contundido,0,3,0,0,Vasco,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,580,0
zag,14,101720,2,Matheus dos Santos Miranda,miranda,Miranda,https://s.glbimg.com/es/sde/f/2020/07/21/0cd47adcabf709caad2f50cb50faa6e8_FORMATO.png,Contundido,0,3,0,0,Vasco,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,634,0
