atletas.posicao_id,atletas.clube_id,atletas.atleta_id,atletas.rodada_id,atletas.nome,atletas.slug,atletas.apelido,atletas.foto,atletas.status_id,atletas.pontos_num,atletas.preco_num,atletas.variacao_num,atletas.media_num,atletas.clube.id.full.name,FS,RB,PE,FC,G,FF,FT,FD,DD,GS,SG,A,CA,I,CV,PP,GC,DP,
ata,15,38279,13,Wellington Pereira do Nascimento,wellington-paulista,Wellington Paulista,https://s.glbimg.com/es/sde/f/2018/05/24/9044ae83ee33699eea7c94bb59f6da14_FORMATO.png,Provável,3.2,10.7,0.34,3.26,Chapecoense,16,9,24,22,3,15,0,2,0,0,0,2,5,5,0,0,0,0,182
ata,15,38279,14,Wellington Pereira do Nascimento,wellington-paulista,Wellington Paulista,https://s.glbimg.com/es/sde/f/2018/05/24/9044ae83ee33699eea7c94bb59f6da14_FORMATO.png,Suspenso,-4.4,9.17,-1.53,2.67,Chapecoense,18,9,27,26,3,15,0,2,0,0,0,2,6,6,0,0,0,0,314
ata,15,38279,15,Wellington Pereira do Nascimento,wellington-paulista,Wellington Paulista,https://s.glbimg.com/es/sde/f/2018/05/24/9044ae83ee33699eea7c94bb59f6da14_FORMATO.png,Provável,0,9.17,0,2.67,Chapecoense,18,9,27,26,3,15,0,2,0,0,0,2,6,6,0,0,0,0,652
ata,15,38279,16,Wellington Pereira do Nascimento,wellington-paulista,Wellington Paulista,https://s.glbimg.com/es/sde/f/2018/05/24/9044ae83ee33699eea7c94bb59f6da14_FORMATO.png,Provável,0.8,9.57,0.4,2.54,Chapecoense,20,9,30,30,3,19,0,2,0,0,0,2,6,7,0,0,0,0,36
ata,15,38279,17,Wellington Pereira do Nascimento,wellington-paulista,Wellington Paulista,https://s.glbimg.com/es/sde/f/2018/05/24/9044ae83ee33699eea7c94bb59f6da14_FORMATO.png,Contundido,7.6,10.92,1.35,2.88,Chapecoense,22,10,34,35,4,20,0,2,0,0,0,2,6,7,0,0,0,0,128
ata,15,38279,18,Wellington Pereira do Nascimento,wellington-paulista,Wellington Paulista,https://s.glbimg.com/es/sde/f/2018/05/24/9044ae83ee33699eea7c94bb59f6da14_FORMATO.png,Provável,0,10.92,0,2.88,Chapecoense,22,10,34,35,4,20,0,2,0,0,0,2,6,7,0,0,0,0,54
ata,15,38279,19,Wellington Pereira do Nascimento,wellington-paulista,Wellington Paulista,https://s.glbimg.com/es/sde/f/2018/05/24/9044ae83ee33699eea7c94bb59f6da14_FORMATO.png,Provável,-1.7,9.16,-1.76,2.59,Chapecoense,27,10,34,40,4,21,0,2,0,0,0,2,7,8,0,0,0,0,25
ata,15,38279,30,Wellington Pereira do Nascimento,wellington-paulista,Wellington Paulista,https://s.glbimg.com/es/sde/f/2018/05/24/9044ae83ee33699eea7c94bb59f6da14_FORMATO.png,Dúvida,0,9.16,0,2.59,Chapecoense,27,10,34,40,4,21,0,2,0,0,0,2,7,8,0,0,0,0,85
ata,15,38279,32,Wellington Pereira do Nascimento,wellington-paulista,Wellington Paulista,https://s.glbimg.com/es/sde/f/2018/05/24/9044ae83ee33699eea7c94bb59f6da14_FORMATO.png,Provável,-1,8.71,-1.91,2.86,Chapecoense,32,10,40,41,5,21,0,4,0,0,0,2,7,9,0,0,0,0,29
ata,15,38279,33,Wellington Pereira do Nascimento,wellington-paulista,Wellington Paulista,https://s.glbimg.com/es/sde/f/2018/05/24/9044ae83ee33699eea7c94bb59f6da14_FORMATO.png,Provável,-3,8.3,-0.41,2.55,Chapecoense,32,10,45,44,5,21,0,4,0,0,0,2,7,9,0,0,0,0,25
ata,15,38279,34,Wellington Pereira do Nascimento,wellington-paulista,Wellington Paulista,https://s.glbimg.com/es/sde/f/2018/05/24/9044ae83ee33699eea7c94bb59f6da14_FORMATO.png,Provável,4.1,9.33,1.03,2.63,Chapecoense,33,11,46,44,5,24,0,4,0,0,0,2,7,9,0,0,0,0,24
ata,15,38279,35,Wellington Pereira do Nascimento,wellington-paulista,Wellington Paulista,https://s.glbimg.com/es/sde/f/2018/05/24/9044ae83ee33699eea7c94bb59f6da14_FORMATO.png,Provável,1.4,8.94,-0.39,2.57,Chapecoense,33,12,48,47,5,25,0,5,0,0,0,2,7,9,0,0,0,0,23
ata,15,38279,36,Wellington Pereira do Nascimento,wellington-paulista,Wellington Paulista,https://s.glbimg.com/es/sde/f/2018/05/24/9044ae83ee33699eea7c94bb59f6da14_FORMATO.png,Provável,3.1,9.15,0.21,2.59,Chapecoense,37,12,49,53,5,29,0,6,0,0,0,2,7,9,0,0,0,0,672
ata,15,38279,37,Wellington Pereira do Nascimento,wellington-paulista,Wellington Paulista,https://s.glbimg.com/es/sde/f/2018/05/24/9044ae83ee33699eea7c94bb59f6da14_FORMATO.png,Provável,2.9,9.12,-0.03,2.6,Chapecoense,39,13,54,54,5,32,0,6,0,0,0,2,7,9,0,0,0,0,228
ata,15,38279,38,Wellington Pereira do Nascimento,wellington-paulista,Wellington Paulista,https://s.glbimg.com/es/sde/f/2018/05/24/9044ae83ee33699eea7c94bb59f6da14_FORMATO.png,Provável,7.7,9.94,0.82,2.81,Chapecoense,42,15,55,57,5,33,1,7,0,0,0,2,7,9,0,0,0,0,836
ata,15,68917,1,Vinicius Santos Silva,vinicius,Vinicius,https://s.glbimg.com/es/sde/f/2018/03/02/d00026e6cf3c0dd54238f97ea84534ae_FORMATO.png,Provável,2.2,4.27,0.27,2.2,Chapecoense,2,1,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,757
ata,15,68917,12,Vinicius Santos Silva,vinicius,Vinicius,https://s.glbimg.com/es/sde/f/2018/05/24/0cbf8c93ebf616fd456c58a062f7fb7b_FORMATO.png,Provável,-0.3,3.39,-0.4,1.27,Chapecoense,3,1,6,1,0,4,0,1,0,0,0,0,0,0,0,0,0,0,299
ata,15,68917,13,Vinicius Santos Silva,vinicius,Vinicius,https://s.glbimg.com/es/sde/f/2018/05/24/0cbf8c93ebf616fd456c58a062f7fb7b_FORMATO.png,Dúvida,0,3.39,0,1.27,Chapecoense,3,1,6,1,0,4,0,1,0,0,0,0,0,0,0,0,0,0,375
ata,15,68917,14,Vinicius Santos Silva,vinicius,Vinicius,https://s.glbimg.com/es/sde/f/2018/05/24/0cbf8c93ebf616fd456c58a062f7fb7b_FORMATO.png,Contundido,0,3.39,0,1.27,Chapecoense,3,1,6,1,0,4,0,1,0,0,0,0,0,0,0,0,0,0,765
ata,15,68917,15,Vinicius Santos Silva,vinicius,Vinicius,https://s.glbimg.com/es/sde/f/2018/05/24/0cbf8c93ebf616fd456c58a062f7fb7b_FORMATO.png,Contundido,0,3.39,0,1.27,Chapecoense,3,1,6,1,0,4,0,1,0,0,0,0,0,0,0,0,0,0,86
ata,15,68917,16,Vinicius Santos Silva,vinicius,Vinicius,https://s.glbimg.com/es/sde/f/2018/05/24/0cbf8c93ebf616fd456c58a062f7fb7b_FORMATO.png,Contundido,0,3.39,0,1.27,Chapecoense,3,1,6,1,0,4,0,1,0,0,0,0,0,0,0,0,0,0,73
ata,15,68917,17,Vinicius Santos Silva,vinicius,Vinicius,https://s.glbimg.com/es/sde/f/2018/05/24/0cbf8c93ebf616fd456c58a062f7fb7b_FORMATO.png,Contundido,0,3.39,0,1.27,Chapecoense,3,1,6,1,0,4,0,1,0,0,0,0,0,0,0,0,0,0,182
ata,15,68917,18,Vinicius Santos Silva,vinicius,Vinicius,https://s.glbimg.com/es/sde/f/2018/05/24/0cbf8c93ebf616fd456c58a062f7fb7b_FORMATO.png,Contundido,0,3.39,0,1.27,Chapecoense,3,1,6,1,0,4,0,1,0,0,0,0,0,0,0,0,0,0,350
ata,15,68917,25,Vinicius Santos Silva,vinicius,Vinicius,https://s.glbimg.com/es/sde/f/2018/05/24/0cbf8c93ebf616fd456c58a062f7fb7b_FORMATO.png,Provável,0,3.23,0,1.14,Chapecoense,4,1,8,2,0,4,0,2,0,0,0,0,0,0,0,0,0,0,335
ata,15,68917,28,Vinicius Santos Silva,vinicius,Vinicius,https://s.glbimg.com/es/sde/f/2018/05/24/0cbf8c93ebf616fd456c58a062f7fb7b_FORMATO.png,Provável,-1.1,2.74,-0.15,0.54,Chapecoense,5,1,11,4,0,4,0,2,0,0,0,0,0,0,0,0,0,0,280
ata,15,68917,29,Vinicius Santos Silva,vinicius,Vinicius,https://s.glbimg.com/es/sde/f/2018/05/24/0cbf8c93ebf616fd456c58a062f7fb7b_FORMATO.png,Provável,1.6,3.16,0.42,0.66,Chapecoense,8,2,14,5,0,4,0,2,0,0,0,0,0,0,0,0,0,0,83
ata,15,78968,4,Leandro Marcos Pereira,leandro-pereira,Leandro Pereira,https://s.glbimg.com/es/sde/f/2018/04/20/66bf3e845077a9349722635410bed305_FORMATO.png,Provável,-0.2,4.17,-0.44,0.93,Chapecoense,0,2,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,239
ata,15,78968,8,Leandro Marcos Pereira,leandro-pereira,Leandro Pereira,https://s.glbimg.com/es/sde/f/2018/04/20/66bf3e845077a9349722635410bed305_FORMATO.png,Provável,0,6.52,-0.71,3.92,Chapecoense,10,8,3,8,1,4,1,3,0,0,0,0,1,1,0,0,0,0,258
ata,15,78968,9,Leandro Marcos Pereira,leandro-pereira,Leandro Pereira,https://s.glbimg.com/es/sde/f/2018/04/20/66bf3e845077a9349722635410bed305_FORMATO.png,Suspenso,1.2,6.66,0.14,3.58,Chapecoense,11,8,4,10,2,4,1,3,0,0,0,0,1,3,1,0,0,0,446
ata,15,78968,10,Leandro Marcos Pereira,leandro-pereira,Leandro Pereira,https://s.glbimg.com/es/sde/f/2018/04/20/66bf3e845077a9349722635410bed305_FORMATO.png,Provável,0,6.66,0,3.58,Chapecoense,11,8,4,10,2,4,1,3,0,0,0,0,1,3,1,0,0,0,264
ata,15,78968,11,Leandro Marcos Pereira,leandro-pereira,Leandro Pereira,https://s.glbimg.com/es/sde/f/2018/04/20/66bf3e845077a9349722635410bed305_FORMATO.png,Provável,-0.5,6.11,-0.55,3.13,Chapecoense,12,8,4,13,2,5,1,4,0,0,0,0,1,6,1,0,0,0,240
ata,15,78968,14,Leandro Marcos Pereira,leandro-pereira,Leandro Pereira,https://s.glbimg.com/es/sde/f/2018/04/20/66bf3e845077a9349722635410bed305_FORMATO.png,Provável,0,5.95,-0.05,2.31,Chapecoense,15,10,5,22,2,6,1,4,0,0,0,0,1,8,1,0,0,0,89
ata,15,78968,15,Leandro Marcos Pereira,leandro-pereira,Leandro Pereira,https://s.glbimg.com/es/sde/f/2018/04/20/66bf3e845077a9349722635410bed305_FORMATO.png,Provável,3.4,6.52,0.57,2.39,Chapecoense,18,11,7,23,2,7,1,5,0,0,0,0,1,9,1,0,0,0,401
ata,15,78968,17,Leandro Marcos Pereira,leandro-pereira,Leandro Pereira,https://s.glbimg.com/es/sde/f/2018/04/20/66bf3e845077a9349722635410bed305_FORMATO.png,Provável,0,6.14,0,2.31,Chapecoense,18,11,8,23,2,9,1,5,0,0,0,0,1,9,1,0,0,0,222
ata,15,78968,20,Leandro Marcos Pereira,leandro-pereira,Leandro Pereira,https://s.glbimg.com/es/sde/f/2018/04/20/66bf3e845077a9349722635410bed305_FORMATO.png,Provável,0,5.76,0,2.04,Chapecoense,19,12,9,24,2,9,1,6,0,0,0,0,2,9,1,0,0,0,265
ata,15,78968,21,Leandro Marcos Pereira,leandro-pereira,Leandro Pereira,https://s.glbimg.com/es/sde/f/2018/04/20/66bf3e845077a9349722635410bed305_FORMATO.png,Provável,13.7,8.19,2.43,2.73,Chapecoense,22,15,9,26,3,9,1,7,0,0,0,0,2,10,1,0,0,0,454
ata,15,78968,22,Leandro Marcos Pereira,leandro-pereira,Leandro Pereira,https://s.glbimg.com/es/sde/f/2018/04/20/66bf3e845077a9349722635410bed305_FORMATO.png,Suspenso,2.4,6.49,-1.7,2.71,Chapecoense,23,15,9,28,3,12,2,7,0,0,0,0,3,11,1,0,0,0,346
ata,15,78968,23,Leandro Marcos Pereira,leandro-pereira,Leandro Pereira,https://s.glbimg.com/es/sde/f/2018/04/20/66bf3e845077a9349722635410bed305_FORMATO.png,Provável,0,6.49,0,2.71,Chapecoense,23,15,9,28,3,12,2,7,0,0,0,0,3,11,1,0,0,0,335
ata,15,78968,24,Leandro Marcos Pereira,leandro-pereira,Leandro Pereira,https://s.glbimg.com/es/sde/f/2018/04/20/66bf3e845077a9349722635410bed305_FORMATO.png,Provável,7,7.31,0.82,2.94,Chapecoense,26,17,9,31,3,14,2,9,0,0,0,0,3,11,1,0,0,0,700
ata,15,78968,25,Leandro Marcos Pereira,leandro-pereira,Leandro Pereira,https://s.glbimg.com/es/sde/f/2018/04/20/66bf3e845077a9349722635410bed305_FORMATO.png,Provável,16.9,9.31,2,3.64,Chapecoense,26,17,10,31,5,14,2,10,0,0,0,0,3,11,1,0,0,0,469
ata,15,78968,26,Leandro Marcos Pereira,leandro-pereira,Leandro Pereira,https://s.glbimg.com/es/sde/f/2018/04/20/66bf3e845077a9349722635410bed305_FORMATO.png,Provável,9.1,8.3,-1.01,3.9,Chapecoense,28,17,10,33,6,17,2,11,0,0,0,0,4,12,1,0,0,0,797
ata,15,78968,27,Leandro Marcos Pereira,leandro-pereira,Leandro Pereira,https://s.glbimg.com/es/sde/f/2018/04/20/66bf3e845077a9349722635410bed305_FORMATO.png,Provável,1.8,7.28,-1.02,3.8,Chapecoense,30,17,11,34,6,19,2,11,0,0,0,0,4,12,1,0,0,0,262
ata,15,78968,28,Leandro Marcos Pereira,leandro-pereira,Leandro Pereira,https://s.glbimg.com/es/sde/f/2018/04/20/66bf3e845077a9349722635410bed305_FORMATO.png,Provável,-1.2,6.63,-0.65,3.58,Chapecoense,30,17,11,36,6,20,2,11,0,0,0,0,4,14,1,0,0,0,227
ata,15,78968,29,Leandro Marcos Pereira,leandro-pereira,Leandro Pereira,https://s.glbimg.com/es/sde/f/2018/04/20/66bf3e845077a9349722635410bed305_FORMATO.png,Provável,0.4,6.81,0.18,3.45,Chapecoense,32,17,14,37,6,21,2,11,0,0,0,0,4,14,1,0,0,0,230
ata,15,78968,30,Leandro Marcos Pereira,leandro-pereira,Leandro Pereira,https://s.glbimg.com/es/sde/f/2018/04/20/66bf3e845077a9349722635410bed305_FORMATO.png,Dúvida,4.3,7.55,0.74,3.48,Chapecoense,33,18,14,37,6,23,2,12,0,0,0,0,4,15,1,0,0,0,202
ata,15,78968,31,Leandro Marcos Pereira,leandro-pereira,Leandro Pereira,https://s.glbimg.com/es/sde/f/2018/04/20/66bf3e845077a9349722635410bed305_FORMATO.png,Provável,0.8,7.02,-0.53,3.38,Chapecoense,35,18,14,39,6,24,2,12,0,0,0,0,4,15,1,0,0,0,256
ata,15,78968,32,Leandro Marcos Pereira,leandro-pereira,Leandro Pereira,https://s.glbimg.com/es/sde/f/2018/04/20/66bf3e845077a9349722635410bed305_FORMATO.png,Provável,2,7.21,0.19,3.33,Chapecoense,36,18,16,42,6,26,3,12,0,0,0,0,4,17,1,0,0,0,254
ata,15,78968,33,Leandro Marcos Pereira,leandro-pereira,Leandro Pereira,https://s.glbimg.com/es/sde/f/2018/04/20/66bf3e845077a9349722635410bed305_FORMATO.png,Provável,9.5,8.56,1.35,3.55,Chapecoense,39,18,19,45,7,26,3,14,0,0,0,0,4,17,1,0,0,0,256
ata,15,78968,34,Leandro Marcos Pereira,leandro-pereira,Leandro Pereira,https://s.glbimg.com/es/sde/f/2018/04/20/66bf3e845077a9349722635410bed305_FORMATO.png,Provável,1.1,7.18,-1.38,3.47,Chapecoense,39,18,19,49,7,26,3,17,0,0,0,0,4,18,1,0,0,0,640
ata,15,78968,35,Leandro Marcos Pereira,leandro-pereira,Leandro Pereira,https://s.glbimg.com/es/sde/f/2018/04/20/66bf3e845077a9349722635410bed305_FORMATO.png,Provável,2,7.35,0.17,3.42,Chapecoense,39,18,20,50,7,28,3,18,0,0,0,0,4,18,1,0,0,0,221
ata,15,78968,36,Leandro Marcos Pereira,leandro-pereira,Leandro Pereira,https://s.glbimg.com/es/sde/f/2018/04/20/66bf3e845077a9349722635410bed305_FORMATO.png,Provável,21.2,10.61,3.26,3.99,Chapecoense,40,18,21,51,9,28,3,23,0,0,0,0,4,19,1,0,0,0,427
ata,15,78968,37,Leandro Marcos Pereira,leandro-pereira,Leandro Pereira,https://s.glbimg.com/es/sde/f/2018/04/20/66bf3e845077a9349722635410bed305_FORMATO.png,Provável,5.7,8.32,-2.29,4.04,Chapecoense,41,18,22,53,9,30,4,25,0,0,0,0,4,20,1,0,0,0,487
ata,15,78968,38,Leandro Marcos Pereira,leandro-pereira,Leandro Pereira,https://s.glbimg.com/es/sde/f/2018/04/20/66bf3e845077a9349722635410bed305_FORMATO.png,Provável,10.3,9.17,0.85,4.23,Chapecoense,44,18,22,55,10,32,4,26,0,0,0,0,4,22,1,0,0,0,153
ata,15,80337,1,Arthur Caíke do Nascimento Cruz,arthur,Arthur ,https://s.glbimg.com/es/sde/f/2017/04/24/56939ae4c18f332e1a3bb20305de4f33_FORMATO.png,Provável,1.8,6.75,-1.25,1.8,Chapecoense,1,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,789
ata,15,80337,2,Arthur Caíke do Nascimento Cruz,arthur,Arthur ,https://s.glbimg.com/es/sde/f/2017/04/24/56939ae4c18f332e1a3bb20305de4f33_FORMATO.png,Provável,4.1,6.99,0.24,2.95,Chapecoense,2,3,5,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,233
ata,15,80337,3,Arthur Caíke do Nascimento Cruz,arthur,Arthur ,https://s.glbimg.com/es/sde/f/2017/04/24/56939ae4c18f332e1a3bb20305de4f33_FORMATO.png,Provável,-2.2,5.24,-1.75,1.23,Chapecoense,3,3,6,5,0,5,0,0,0,0,0,0,1,0,0,0,0,0,243
ata,15,80337,4,Arthur Caíke do Nascimento Cruz,arthur,Arthur ,https://s.glbimg.com/es/sde/f/2017/04/24/56939ae4c18f332e1a3bb20305de4f33_FORMATO.png,Dúvida,10.9,8.39,3.15,3.65,Chapecoense,7,4,8,5,1,5,0,0,0,0,0,0,1,0,0,0,0,0,698
ata,15,80337,5,Arthur Caíke do Nascimento Cruz,arthur,Arthur ,https://s.glbimg.com/es/sde/f/2017/04/24/56939ae4c18f332e1a3bb20305de4f33_FORMATO.png,Provável,3.6,7.6,-0.79,3.64,Chapecoense,10,5,8,7,1,7,0,0,0,0,0,0,1,0,0,0,0,0,288
ata,15,80337,6,Arthur Caíke do Nascimento Cruz,arthur,Arthur ,https://s.glbimg.com/es/sde/f/2017/04/24/56939ae4c18f332e1a3bb20305de4f33_FORMATO.png,Provável,3.9,7.87,0.27,3.68,Chapecoense,10,6,11,8,1,8,1,0,0,0,0,0,1,0,0,0,0,0,224
ata,15,80337,7,Arthur Caíke do Nascimento Cruz,arthur,Arthur ,https://s.glbimg.com/es/sde/f/2017/04/24/56939ae4c18f332e1a3bb20305de4f33_FORMATO.png,Provável,12.3,10.1,2.23,4.91,Chapecoense,15,7,16,10,2,10,1,1,0,0,0,0,1,0,0,0,0,0,108
ata,15,80337,8,Arthur Caíke do Nascimento Cruz,arthur,Arthur ,https://s.glbimg.com/es/sde/f/2017/04/24/56939ae4c18f332e1a3bb20305de4f33_FORMATO.png,Provável,13.9,11.23,1.13,6.03,Chapecoense,17,9,16,11,3,13,1,1,0,0,0,0,1,0,0,0,0,0,321
ata,15,80337,9,Arthur Caíke do Nascimento Cruz,arthur,Arthur ,https://s.glbimg.com/es/sde/f/2017/04/24/56939ae4c18f332e1a3bb20305de4f33_FORMATO.png,Provável,8.2,10.97,-0.26,6.27,Chapecoense,21,9,17,13,4,13,1,1,0,0,0,0,1,1,0,0,0,0,471
ata,15,80337,10,Arthur Caíke do Nascimento Cruz,arthur,Arthur ,https://s.glbimg.com/es/sde/f/2017/04/24/56939ae4c18f332e1a3bb20305de4f33_FORMATO.png,Provável,-1.7,9.28,-1.69,5.47,Chapecoense,22,10,20,17,4,13,1,2,0,0,0,0,2,1,0,0,0,0,719
ata,15,80337,11,Arthur Caíke do Nascimento Cruz,arthur,Arthur ,https://s.glbimg.com/es/sde/f/2017/04/24/56939ae4c18f332e1a3bb20305de4f33_FORMATO.png,Suspenso,-3.1,8.66,-0.62,4.69,Chapecoense,24,10,22,20,4,13,1,2,0,0,0,0,3,1,0,0,0,0,241
ata,15,80536,22,Victor Andrade Santos,victor-andrade,Victor Andrade,https://s.glbimg.com/es/sde/f/2018/08/03/f380d4813f712ab88644cb0ed0972599_FORMATO.png,Dúvida,0,3.51,0,1.2,Chapecoense,2,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,371
ata,15,80536,23,Victor Andrade Santos,victor-andrade,Victor Andrade,https://s.glbimg.com/es/sde/f/2018/08/03/f380d4813f712ab88644cb0ed0972599_FORMATO.png,Provável,4.2,3.88,0.37,2.7,Chapecoense,6,1,2,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,796
ata,15,80536,24,Victor Andrade Santos,victor-andrade,Victor Andrade,https://s.glbimg.com/es/sde/f/2018/08/03/f380d4813f712ab88644cb0ed0972599_FORMATO.png,Provável,0,3.88,0,2.7,Chapecoense,6,1,2,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,618
ata,15,80536,25,Victor Andrade Santos,victor-andrade,Victor Andrade,https://s.glbimg.com/es/sde/f/2018/08/03/f380d4813f712ab88644cb0ed0972599_FORMATO.png,Provável,7.7,4.88,1,4.37,Chapecoense,9,4,3,1,0,2,0,2,0,0,0,0,0,0,0,0,0,0,500
ata,15,80536,26,Victor Andrade Santos,victor-andrade,Victor Andrade,https://s.glbimg.com/es/sde/f/2018/08/03/f380d4813f712ab88644cb0ed0972599_FORMATO.png,Provável,5.4,4.82,-0.06,4.63,Chapecoense,13,6,5,3,0,3,0,3,0,0,0,0,0,0,0,0,0,0,263
ata,15,80536,27,Victor Andrade Santos,victor-andrade,Victor Andrade,https://s.glbimg.com/es/sde/f/2018/08/03/f380d4813f712ab88644cb0ed0972599_FORMATO.png,Provável,1,4.22,-0.6,3.9,Chapecoense,16,8,5,6,0,3,0,3,0,0,0,0,1,0,0,0,0,0,296
ata,15,81898,16,Osman de Menezes Venâncio Junior,osman,Osman,https://s.glbimg.com/es/sde/f/2018/05/24/3d7f1fd9657bef546dec60dda0555868_FORMATO.png,Provável,3.1,4.12,0.44,3.77,Chapecoense,3,4,9,1,1,2,0,1,0,0,0,0,0,0,0,0,0,0,434
ata,15,81898,17,Osman de Menezes Venâncio Junior,osman,Osman,https://s.glbimg.com/es/sde/f/2018/05/24/3d7f1fd9657bef546dec60dda0555868_FORMATO.png,Provável,1.9,4.04,-0.08,3.4,Chapecoense,6,4,10,2,1,2,0,2,0,0,0,0,0,0,0,0,0,0,342
ata,15,81898,18,Osman de Menezes Venâncio Junior,osman,Osman,https://s.glbimg.com/es/sde/f/2018/05/24/3d7f1fd9657bef546dec60dda0555868_FORMATO.png,Contundido,0,4.04,0,3.4,Chapecoense,6,4,10,2,1,2,0,2,0,0,0,0,0,0,0,0,0,0,616
ata,15,81898,22,Osman de Menezes Venâncio Junior,osman,Osman,https://s.glbimg.com/es/sde/f/2018/05/24/3d7f1fd9657bef546dec60dda0555868_FORMATO.png,Dúvida,-1.5,3.25,-0.25,1.91,Chapecoense,6,5,10,6,1,3,0,2,0,0,0,0,1,0,0,0,0,0,388
ata,15,81898,31,Osman de Menezes Venâncio Junior,osman,Osman,https://s.glbimg.com/es/sde/f/2018/05/24/3d7f1fd9657bef546dec60dda0555868_FORMATO.png,Provável,0.1,3.2,0.33,1.32,Chapecoense,10,5,15,7,1,3,0,2,0,0,0,0,2,0,0,0,0,0,305
ata,15,94207,4,Guilherme Augusto Vieira dos Santos,guilherme,Guilherme,https://s.glbimg.com/es/sde/f/2018/03/07/2c34315dfa746e02e2fa9f8a74e1dc81_FORMATO.png,Dúvida,0.8,4.29,-0.14,0.73,Chapecoense,1,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,673
ata,15,94207,5,Guilherme Augusto Vieira dos Santos,guilherme,Guilherme,https://s.glbimg.com/es/sde/f/2018/03/07/2c34315dfa746e02e2fa9f8a74e1dc81_FORMATO.png,Provável,7.8,5.92,1.63,2.5,Chapecoense,4,1,7,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,495
ata,15,94207,6,Guilherme Augusto Vieira dos Santos,guilherme,Guilherme,https://s.glbimg.com/es/sde/f/2018/03/07/2c34315dfa746e02e2fa9f8a74e1dc81_FORMATO.png,Provável,0.8,4.98,-0.94,2.16,Chapecoense,4,2,10,4,1,2,0,1,0,0,0,0,0,0,0,0,0,0,684
ata,15,94207,7,Guilherme Augusto Vieira dos Santos,guilherme,Guilherme,https://s.glbimg.com/es/sde/f/2018/03/07/2c34315dfa746e02e2fa9f8a74e1dc81_FORMATO.png,Dúvida,0,4.98,0,2.16,Chapecoense,4,2,10,4,1,2,0,1,0,0,0,0,0,0,0,0,0,0,344
ata,15,94207,8,Guilherme Augusto Vieira dos Santos,guilherme,Guilherme,https://s.glbimg.com/es/sde/f/2018/03/07/2c34315dfa746e02e2fa9f8a74e1dc81_FORMATO.png,Provável,3.6,5.39,0.41,2.4,Chapecoense,6,3,14,4,1,4,0,2,0,0,0,0,0,1,0,0,0,0,715
ata,15,94207,9,Guilherme Augusto Vieira dos Santos,guilherme,Guilherme,https://s.glbimg.com/es/sde/f/2018/03/07/2c34315dfa746e02e2fa9f8a74e1dc81_FORMATO.png,Provável,0,5.39,0,2.4,Chapecoense,6,3,14,4,1,4,0,2,0,0,0,0,0,1,0,0,0,0,708
ata,15,94207,11,Guilherme Augusto Vieira dos Santos,guilherme,Guilherme,https://s.glbimg.com/es/sde/f/2018/03/07/2c34315dfa746e02e2fa9f8a74e1dc81_FORMATO.png,Dúvida,0,5.04,0,2.26,Chapecoense,7,4,16,4,1,4,0,2,0,0,0,0,0,1,0,0,0,0,501
ata,15,94286,1,Pedro Henrique Perotti,perotti,Perotti,https://s.glbimg.com/es/sde/f/2017/04/25/9a67368382ccea91470efb3e85403f0b_FORMATO.png,Contundido,0,2,0,0,Chapecoense,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,775
ata,15,94286,2,Pedro Henrique Perotti,perotti,Perotti,https://s.glbimg.com/es/sde/f/2017/04/25/9a67368382ccea91470efb3e85403f0b_FORMATO.png,Contundido,0,2,0,0,Chapecoense,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,234
ata,15,94286,3,Pedro Henrique Perotti,perotti,Perotti,https://s.glbimg.com/es/sde/f/2017/04/25/9a67368382ccea91470efb3e85403f0b_FORMATO.png,Contundido,0,2,0,0,Chapecoense,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,435
ata,15,94286,19,Pedro Henrique Perotti,perotti,Perotti,https://s.glbimg.com/es/sde/f/2018/05/24/7a6258cfd7a8c2d933e2e742f3c6f783_FORMATO.png,Contundido,0,2,0,0,Chapecoense,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,457
ata,15,94286,20,Pedro Henrique Perotti,perotti,Perotti,https://s.glbimg.com/es/sde/f/2018/05/24/7a6258cfd7a8c2d933e2e742f3c6f783_FORMATO.png,Contundido,0,2,0,0,Chapecoense,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,541
ata,15,94286,21,Pedro Henrique Perotti,perotti,Perotti,https://s.glbimg.com/es/sde/f/2018/05/24/7a6258cfd7a8c2d933e2e742f3c6f783_FORMATO.png,Contundido,0,2,0,0,Chapecoense,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,709
